Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:20:01:39.104,61,0.0019031805,0.1017975137,0.0618648790,0.0000000000,0.0000000000,0.1402271688,0.0827690512,0.0018353950,0.1017824709,0.0698903203,0.0000000000,0.0000000000,0.1406967491,0.0841322467,0.0653876960,0.0104178460,0.0000000000,0.1308795810,0.1600386947,0.1147990301,0.1303664893,0.0521132015,0.0000000000,0.1262602359,0.1120166853,0.0000000000,0.0000000000,0.0617731996,0.0621757172,0.2058738619,0.1922485977,0.1347391605,0.0590054765,0.1256090254,0.0588661358,0.0348238237,0.0343184955,0.2070072740,0.1943425089,0.0310714338,0.0278528463,0.0960258991,0.0942580998,0.1442753077,0.0000000000,0.0000000000,0.0186703615,0.1140782312,0.1215365082,0.1174933761,0.1110343114,0.0000557203,0.0000000000,0.0000000000,0.0000000000,-0.0426110253,0.0622319393,-0.0026543858,0.0377180278,0.0622288845,0.0023496237
20:20:01:40.105,61,0.0017515133,0.1018355861,0.0610917620,0.0000000000,0.0000000000,0.1400309354,0.0822651461,0.0016891299,0.1018166319,0.0706851631,0.0000000000,0.0000000000,0.1404885352,0.0835631564,0.0641171560,0.0100351796,0.0000000000,0.1295555085,0.1587643325,0.1139939278,0.1319264919,0.0481780320,0.0000000000,0.1164348722,0.1083529741,0.0000000000,0.0000000000,0.0614834763,0.0619088784,0.2038775980,0.1915278137,0.1322170049,0.0585037693,0.1269518137,0.0596116893,0.0350525714,0.0345421210,0.2047445923,0.1924562454,0.0306039676,0.0274735838,0.0962674096,0.0945242494,0.1441311538,0.0000000000,0.0000000000,0.0188271943,0.1139187366,0.1212969199,0.1171292961,0.1107147187,0.0000604021,0.0000000000,0.0000000000,0.0000000000,-0.0430955738,0.0622541197,-0.0026855103,0.0372466221,0.0622510538,0.0023211001
20:20:01:41.105,61,0.0016119323,0.1010557786,0.0599646270,0.0000000000,0.0000000000,0.1399717480,0.0821555406,0.0015545203,0.1010315120,0.0717799738,0.0000000000,0.0000000000,0.1404199153,0.0834030360,0.0632733032,0.0097960960,0.0000000000,0.1299008578,0.1603406072,0.1148630083,0.1340957582,0.0452850536,0.0000000000,0.1096821204,0.1055779904,0.0000000000,0.0000000000,0.0612238906,0.0616957135,0.2032047957,0.1912552565,0.1292570233,0.0581186563,0.1275429726,0.0601040982,0.0352383442,0.0347306617,0.2036789507,0.1917875260,0.0302188341,0.0271897521,0.0965644568,0.0948530585,0.1440480053,0.0000000000,0.0000000000,0.0189843308,0.1137603447,0.1211737394,0.1167843565,0.1104592010,0.0000563378,0.0000000000,0.0000000000,0.0000000000,-0.0437643602,0.0617758706,-0.0027061549,0.0365605019,0.0617727973,0.0022608142
20:20:01:42.107,61,0.0014834745,0.1015549526,0.0590631030,0.0000000000,0.0000000000,0.1397050172,0.0816652626,0.0014306379,0.1015207246,0.0726193115,0.0000000000,0.0000000000,0.1401428729,0.0828713849,0.0624887794,0.0096113086,0.0000000000,0.1382195652,0.1632037759,0.1355140358,0.1514032930,0.0437597223,0.0000000000,0.1066328883,0.1041867435,0.0000000000,0.0000000000,0.0607113875,0.0612609237,0.1993436217,0.1884638369,0.1011446863,0.0575841442,0.1271121651,0.0604903325,0.0353428051,0.0348271318,0.2098184377,0.2025737911,0.0302699450,0.0273094624,0.0967016965,0.0950193778,0.1439731568,0.0000000000,0.0000000000,0.0192214139,0.1135359108,0.1210600212,0.1165651679,0.1103370786,0.0000546566,0.0000000000,0.0000000000,0.0000000000,-0.0442752838,0.0620763935,-0.0027510799,0.0360101685,0.0620766915,0.0022377805
20:20:01:43.108,61,0.0013652536,0.1021378413,0.0584684461,0.0000000000,0.0000000000,0.1396965235,0.0816214681,0.0013166277,0.1021003425,0.0732434392,0.0000000000,0.0000000000,0.1401306838,0.0827979073,0.0614154078,0.0096963421,0.0000000000,0.1475931555,0.1647738069,0.1571306586,0.1694589704,0.0429532826,0.0000000000,0.1046947837,0.1020253375,0.0000000000,0.0000000000,0.0600682385,0.0607428141,0.1948524117,0.1845702529,0.0825400949,0.0569640882,0.1207171381,0.0607205741,0.0352861136,0.0347724073,0.2377348840,0.2208663225,0.0315997899,0.0284719635,0.0971702635,0.0955181941,0.1442773193,0.0000000000,0.0000000000,0.0193751678,0.1132096499,0.1210187897,0.1164804101,0.1103471816,0.0000682739,0.0000000000,0.0000000000,0.0000000000,-0.0446548238,0.0624318719,-0.0027905770,0.0356468111,0.0624321774,0.0022279287
20:20:01:44.108,61,0.0012564539,0.1035646275,0.0570224039,0.0000000000,0.0000000000,0.1398925483,0.0812368318,0.0012117032,0.1035190076,0.0747648552,0.0000000000,0.0000000000,0.1403306574,0.0823945031,0.0609055161,0.0098257139,0.0000000000,0.1628620476,0.1658675075,0.1734067798,0.1755157113,0.0426211841,0.0000000000,0.1041207239,0.1012472063,0.0000000000,0.0000000000,0.0595931597,0.0603991672,0.1933484823,0.1831442714,0.0688871816,0.0564838424,0.1054881588,0.0605955683,0.0351211540,0.0346240550,0.2963734269,0.2765502632,0.0358500145,0.0320115685,0.0976326615,0.0960083380,0.1445453167,0.0000000000,0.0000000000,0.0194156487,0.1128888726,0.1210365072,0.1164517701,0.1104189903,0.0000644694,0.0000000000,0.0000000000,0.0000000000,-0.0455799066,0.0633020028,-0.0028881514,0.0347632915,0.0633023381,0.0022030943
20:20:01:45.109,61,0.0011563246,0.1055332795,0.0564459488,0.0000000000,0.0000000000,0.1401966065,0.0812643170,0.0011151402,0.1054835394,0.0754253492,0.0000000000,0.0000000000,0.1406411380,0.0824051201,0.0606965572,0.0105351023,0.0000000000,0.1715282500,0.1475849897,0.1922642589,0.1786590815,0.0422387831,0.0000000000,0.1024203226,0.1000561938,0.0000000000,0.0000000000,0.0590329804,0.0599530078,0.1920033991,0.1794218123,0.0559266210,0.0546125695,0.0978244171,0.0606588461,0.0348898321,0.0344246440,0.3140612543,0.2927171588,0.0533043146,0.0483191572,0.0982783884,0.0967485458,0.1447915286,0.0000000000,0.0000000000,0.0194111913,0.1123183519,0.1208521202,0.1162998378,0.1104458719,0.0000531528,0.0000000000,0.0000000000,0.0000000000,-0.0459790304,0.0645044968,-0.0029689197,0.0344092138,0.0645048618,0.0022222027
20:20:01:46.110,61,0.0010641748,0.1084433421,0.0565922037,0.0000000000,0.0000000000,0.1405923516,0.0796392336,0.0010262724,0.1083926409,0.0753787085,0.0000000000,0.0000000000,0.1410448402,0.0807473212,0.0609018989,0.0169443171,0.0000000000,0.1865009218,0.1289938539,0.2022103071,0.1748336554,0.0418279171,0.0000000000,0.1018450558,0.0998908356,0.0000000000,0.0000000000,0.0586147532,0.0596245825,0.1905239969,0.1743716598,0.0492639989,0.0521530062,0.0917989463,0.0607965700,0.0346319005,0.0341842510,0.3499029875,0.3215498626,0.0684354231,0.0626218095,0.0988637432,0.0973876640,0.1449997127,0.0000000000,0.0000000000,0.0192884337,0.1117861792,0.1207137331,0.1161611378,0.1105057225,0.0000492615,0.0000000000,0.0000000000,0.0000000000,-0.0459452644,0.0662833601,-0.0030487918,0.0344943590,0.0662837699,0.0022893124
20:20:01:47.111,61,0.0009793687,0.1121191904,0.0580456555,0.0000000000,0.0000000000,0.1405331045,0.0791514814,0.0009444868,0.1120743304,0.0740432665,0.0000000000,0.0000000000,0.1409872174,0.0802493542,0.0613316521,0.0203145333,0.0000000000,0.1950086355,0.1200286672,0.2063560337,0.1466640383,0.0414872132,0.0000000000,0.1020490378,0.1031555161,0.0000000000,0.0000000000,0.0583717898,0.0594481565,0.1877399236,0.1686708778,0.0459648035,0.0507977679,0.0863535851,0.0607875921,0.0342792943,0.0338523760,0.3708525598,0.3434959948,0.0756610334,0.0694976524,0.0994269028,0.0979925320,0.1451510936,0.0000000000,0.0000000000,0.0190120023,0.1111286208,0.1203505397,0.1158700585,0.1104073226,0.0000285115,0.0000000000,0.0000000000,0.0000000000,-0.0451244302,0.0685321912,-0.0030962662,0.0353749134,0.0685326681,0.0024276287
20:20:01:48.113,61,0.0009013209,0.1173947081,0.0609696358,0.0000000000,0.0000000000,0.1401079744,0.0794152394,0.0008692187,0.1173643470,0.0711629093,0.0000000000,0.0000000000,0.1405591965,0.0805145279,0.0619112588,0.0285437256,0.0000000000,0.1992380172,0.1154912561,0.2081422061,0.1387164444,0.0414708778,0.0000000000,0.1104374826,0.1113687679,0.0000000000,0.0000000000,0.0583313257,0.0594393350,0.1865359545,0.1659410894,0.0442071818,0.0497677624,0.0839240924,0.0608779937,0.0339970700,0.0335867107,0.3841451108,0.3535010815,0.0801544264,0.0732919574,0.1000423208,0.0986350849,0.1447743028,0.0000000000,0.0000000000,0.0186999328,0.1102587134,0.1198130548,0.1157017201,0.1104293019,0.0000125557,0.0000000000,0.0000000000,0.0000000000,-0.0433592089,0.0717613697,-0.0031158817,0.0371484607,0.0717619583,0.0026698115
20:20:01:49.114,61,0.0008294928,0.1222976595,0.0620258152,0.0000000000,0.0000000000,0.1395049393,0.0839476436,0.0007999489,0.1222722530,0.0701154694,0.0000000000,0.0000000000,0.1399458796,0.0850661173,0.0628931224,0.0314854980,0.0000000000,0.2021085620,0.1128479615,0.2088649720,0.1343379468,0.0414165184,0.0000000000,0.1150850356,0.1156294495,0.0000000000,0.0000000000,0.0583945774,0.0595228411,0.1858080328,0.1644594967,0.0432415940,0.0489242859,0.0824232697,0.0609920248,0.0337277353,0.0333322063,0.3916319609,0.3604642451,0.0826306641,0.0755140185,0.1074678600,0.1061931327,0.1447312832,0.0000000000,0.0000000000,0.0183716659,0.1095572710,0.1192937419,0.1155917868,0.1104701981,0.0000106097,0.0000000000,0.0000000000,0.0000000000,-0.0427116230,0.0747602060,-0.0031981079,0.0377836861,0.0747608393,0.0028293335
20:20:01:50.115,61,0.0007633889,0.1278648078,0.0630412176,0.0000000000,0.0000000000,0.1384091377,0.0868370682,0.0007361994,0.1278443933,0.0691393837,0.0000000000,0.0000000000,0.1388160139,0.0879450440,0.0635245666,0.0326747335,0.0000000000,0.2032594532,0.1098596975,0.2088885307,0.1317646652,0.0413545743,0.0000000000,0.1214544028,0.1205253601,0.0000000000,0.0000000000,0.0584038645,0.0595550463,0.1846373081,0.1631737202,0.0426190533,0.0481180400,0.0813460872,0.0610762574,0.0334633328,0.0330927521,0.3978131413,0.3666845262,0.0849131867,0.0774292201,0.1111789793,0.1099684238,0.1446652412,0.0000000000,0.0000000000,0.0180238318,0.1088634133,0.1187124252,0.1155468076,0.1105479300,0.0000088945,0.0000000000,0.0000000000,0.0000000000,-0.0421060435,0.0781651288,-0.0032969574,0.0383922234,0.0781658888,0.0030063414
20:20:01:51.116,61,0.0007025529,0.1290109754,0.0618603304,0.0000000000,0.0000000000,0.1376017183,0.0903272331,0.0006775302,0.1289826930,0.0703655928,0.0000000000,0.0000000000,0.1379956156,0.0915000439,0.0641189069,0.0337888263,0.0000000000,0.2038915306,0.1085281223,0.2053837776,0.1288474053,0.0416184552,0.0000000000,0.1291200221,0.1252395511,0.0000000000,0.0000000000,0.0585814044,0.0597228371,0.1843264401,0.1625536531,0.0423413329,0.0475027412,0.0804757103,0.0610071756,0.0331977792,0.0328362957,0.4081951380,0.3751875460,0.0859643593,0.0783024654,0.1155721098,0.1142908111,0.1443307996,0.0000000000,0.0000000000,0.0176481195,0.1081425920,0.1180560440,0.1155151948,0.1106043682,0.0000122735,0.0000000000,0.0000000000,0.0000000000,-0.0428504646,0.0788635984,-0.0033853163,0.0376709886,0.0788644105,0.0029763617
20:20:01:52.117,61,0.0006465651,0.1307514459,0.0618234165,0.0000000000,0.0000000000,0.1368448734,0.0948743224,0.0006235365,0.1307224184,0.0704412162,0.0000000000,0.0000000000,0.1372284442,0.0961053893,0.0645457879,0.0345067605,0.0000000000,0.2044558376,0.1075914204,0.2030338049,0.1259073317,0.0418690480,0.0000000000,0.1316374540,0.1270364076,0.0000000000,0.0000000000,0.0587014109,0.0598354414,0.1842278540,0.1621929705,0.0421900116,0.0468672551,0.0797500610,0.0609628744,0.0328339525,0.0324894786,0.4119159579,0.3783903718,0.0868955255,0.0791147351,0.1177015901,0.1163952723,0.1441133916,0.0000000000,0.0000000000,0.0172170401,0.1074012965,0.1173525453,0.1155038998,0.1106750965,0.0000155836,0.0000000000,0.0000000000,0.0000000000,-0.0428928882,0.0799274594,-0.0034345721,0.0376453288,0.0799282715,0.0030146285
20:20:01:53.118,61,0.0005950390,0.1302389055,0.0616668276,0.0000000000,0.0000000000,0.1365682930,0.0955455303,0.0005738457,0.1302089095,0.0706151649,0.0000000000,0.0000000000,0.1369522661,0.0968186632,0.0648852512,0.0378256589,0.0000000000,0.2048693001,0.1074364409,0.2018594444,0.1249406934,0.0424246378,0.0000000000,0.1326796263,0.1275778562,0.0000000000,0.0000000000,0.0588506684,0.0599597506,0.1856100857,0.1623512506,0.0420842953,0.0463785902,0.0792173073,0.0608619153,0.0325425491,0.0321930908,0.4134720266,0.3795696199,0.0871137604,0.0792089403,0.1197401434,0.1183610484,0.1440688074,0.0000000000,0.0000000000,0.0168669391,0.1067081913,0.1167044193,0.1154210791,0.1106395870,0.0000171791,0.0000000000,0.0000000000,0.0000000000,-0.0429998823,0.0796138570,-0.0034295672,0.0375509150,0.0796146765,0.0029952233
20:20:01:54.119,61,0.0005476192,0.1273711026,0.0620747469,0.0000000000,0.0000000000,0.1370855123,0.0917812809,0.0005281148,0.1273443699,0.0702096745,0.0000000000,0.0000000000,0.1375127137,0.0931825340,0.0651491880,0.0555087253,0.0000000000,0.2051934600,0.1072702408,0.2014883012,0.1247024015,0.0436734147,0.0000000000,0.1302538365,0.1266744882,0.0000000000,0.0000000000,0.0589324422,0.0599903800,0.1868823469,0.1623964608,0.0418984964,0.0459336340,0.0786105841,0.0606651604,0.0323081277,0.0319371670,0.4144246280,0.3800117970,0.0872273445,0.0791848749,0.1200253591,0.1186155155,0.1437343657,0.0000000000,0.0000000000,0.0165427066,0.1060082540,0.1161167622,0.1151419580,0.1104485393,0.0000226534,0.0000000000,0.0000000000,0.0000000000,-0.0427588746,0.0778615698,-0.0033349884,0.0378045328,0.0778623372,0.0029488008
20:20:01:55.119,61,0.0005039783,0.1216797158,0.0606757440,0.0000000000,0.0000000000,0.1377410889,0.0967939794,0.0004860284,0.1216463074,0.0714822635,0.0000000000,0.0000000000,0.1382196695,0.0984264091,0.0651631802,0.0608177409,0.0000000000,0.2055444270,0.1073247939,0.2014907897,0.1246250570,0.0448432416,0.0000000000,0.1288666725,0.1259067953,0.0000000000,0.0000000000,0.0590281114,0.0600188337,0.1886244416,0.1626140326,0.0417430028,0.0455587357,0.0780132785,0.0604035035,0.0320496187,0.0316595137,0.4144119322,0.3776879609,0.0871186629,0.0789577663,0.1167425066,0.1152397692,0.1436166763,0.0000000000,0.0000000000,0.0162280835,0.1055631563,0.1158279106,0.1149209142,0.1102971733,0.0000226998,0.0000000000,0.0000000000,0.0000000000,-0.0435454547,0.0743801370,-0.0032438661,0.0369623154,0.0743808150,0.0027537344
20:20:01:56.121,61,0.0004638153,0.1203215569,0.0602554008,0.0000000000,0.0000000000,0.1383574456,0.0979173109,0.0004472958,0.1202862412,0.0718510151,0.0000000000,0.0000000000,0.1388616711,0.0996133983,0.0650962293,0.0635799319,0.0000000000,0.2050668597,0.1074756384,0.2015136033,0.1250253320,0.0457339585,0.0000000000,0.1253944337,0.1222244576,0.0000000000,0.0000000000,0.0589886345,0.0599361770,0.1900295764,0.1629687697,0.0415995307,0.0451488383,0.0777131021,0.0603032373,0.0318525396,0.0314451009,0.4072840512,0.3678377867,0.0869250447,0.0786507651,0.1154988036,0.1139707416,0.1433649510,0.0000000000,0.0000000000,0.0159714296,0.1050362214,0.1154655591,0.1147408932,0.1101704165,0.0000267163,0.0000000000,0.0000000000,0.0000000000,-0.0437727869,0.0735492855,-0.0032242339,0.0367085114,0.0735498965,0.0027041722
20:20:01:57.121,61,0.0004268530,0.1214436218,0.0595787950,0.0000000000,0.0000000000,0.1386621743,0.0986276940,0.0004116499,0.1214037389,0.0725856200,0.0000000000,0.0000000000,0.1391789466,0.1003460437,0.0650239438,0.0645575672,0.0000000000,0.2027994841,0.1085090488,0.1996690482,0.1252486557,0.0463914163,0.0000000000,0.1249501929,0.1216843575,0.0000000000,0.0000000000,0.0590037256,0.0599318966,0.1908534020,0.1632968336,0.0416837223,0.0448369570,0.0776410550,0.0602527708,0.0316942409,0.0312815011,0.4040215611,0.3647240698,0.0864184499,0.0781002641,0.1159022152,0.1143466458,0.1430093199,0.0000000000,0.0000000000,0.0157406591,0.1046633348,0.1152010486,0.1147384271,0.1102088913,0.0000473022,0.0000000000,0.0000000000,0.0000000000,-0.0442180820,0.0742340311,-0.0032874455,0.0362944677,0.0742346644,0.0026986690
20:20:01:58.123,61,0.0003928362,0.1221210435,0.0593289770,0.0000000000,0.0000000000,0.1384756565,0.1000958309,0.0003788447,0.1220793128,0.0728747472,0.0000000000,0.0000000000,0.1389903724,0.1017829478,0.0647624508,0.0526300818,0.0000000000,0.1929193139,0.1091353521,0.1962964386,0.1251569837,0.0468407907,0.0000000000,0.1247326285,0.1213234439,0.0000000000,0.0000000000,0.0589209832,0.0598631874,0.1910702586,0.1634382308,0.0418374129,0.0445797332,0.0775636807,0.0601225756,0.0315233916,0.0311201271,0.3999637365,0.3627354503,0.0853809789,0.0771907344,0.1167483777,0.1151220053,0.1427625865,0.0000000000,0.0000000000,0.0155420778,0.1040355116,0.1142124310,0.1146437973,0.1101342663,0.0000613332,0.0000000000,0.0000000000,0.0000000000,-0.0443928391,0.0746476874,-0.0033188898,0.0361411683,0.0746483356,0.0027023058
20:20:01:59.124,61,0.0003615303,0.1236324981,0.0601617210,0.0000000000,0.0000000000,0.1380356699,0.1015339866,0.0003486538,0.1235950440,0.0721082985,0.0000000000,0.0000000000,0.1385425478,0.1032161638,0.0644700825,0.0492073335,0.0000000000,0.1885858327,0.1104708165,0.1923213899,0.1248155162,0.0471852832,0.0000000000,0.1249264553,0.1214428768,0.0000000000,0.0000000000,0.0589268319,0.0599004254,0.1914119720,0.1637855023,0.0421523564,0.0444470197,0.0775153413,0.0599055290,0.0313952975,0.0309996121,0.3980726898,0.3615550101,0.0826902241,0.0749429688,0.1174136326,0.1157450154,0.1422405988,0.0000000000,0.0000000000,0.0153589193,0.1029606760,0.1125817671,0.1144846678,0.1100275442,0.0000649641,0.0000000000,0.0000000000,0.0000000000,-0.0439228937,0.0755729452,-0.0033246346,0.0366459079,0.0755736455,0.0027741210
20:20:02:00.126,61,0.0003327192,0.1248210296,0.0609922670,0.0000000000,0.0000000000,0.1376021057,0.1022119150,0.0003208689,0.1247881204,0.0713258684,0.0000000000,0.0000000000,0.1381010115,0.1038824692,0.0641279295,0.0472282358,0.0000000000,0.1852214634,0.1110820770,0.1907923818,0.1248345599,0.0473984927,0.0000000000,0.1248261631,0.1213525459,0.0000000000,0.0000000000,0.0588042773,0.0598163977,0.1915429682,0.1640181988,0.0423212945,0.0441912785,0.0776156187,0.0598677769,0.0312757082,0.0308907889,0.3938394189,0.3594523072,0.0816240981,0.0740065798,0.1191791669,0.1174391061,0.1419468671,0.0000000000,0.0000000000,0.0152175464,0.1020587683,0.1115877107,0.1143440530,0.1099517271,0.0000656916,0.0000000000,0.0000000000,0.0000000000,-0.0434438810,0.0763008595,-0.0033201969,0.0371497646,0.0763015822,0.0028394384
20:20:02:01.127,61,0.0003062042,0.1239983141,0.0621903241,0.0000000000,0.0000000000,0.1374435425,0.1027401686,0.0002952982,0.1239729598,0.0701268241,0.0000000000,0.0000000000,0.1379376352,0.1044011861,0.0639077127,0.0464921705,0.0000000000,0.1839197278,0.1118318066,0.1898337752,0.1248074546,0.0476820953,0.0000000000,0.1250324994,0.1215594038,0.0000000000,0.0000000000,0.0588262603,0.0598491952,0.1918705106,0.1643301398,0.0425928645,0.0440163165,0.0778083950,0.0598918274,0.0311783310,0.0308016855,0.3921233714,0.3582996726,0.0808886737,0.0733162910,0.1205635220,0.1187969893,0.1418614089,0.0000000000,0.0000000000,0.0150794713,0.1016170457,0.1111266091,0.1144689322,0.1101063639,0.0000800882,0.0000000000,0.0000000000,0.0000000000,-0.0427151881,0.0758000538,-0.0032430310,0.0378809273,0.0758007467,0.0028762186
20:20:02:02.127,61,0.0002818022,0.1222606897,0.0621756352,0.0000000000,0.0000000000,0.1376473457,0.1027062759,0.0002717653,0.1222357154,0.0701151565,0.0000000000,0.0000000000,0.1381414831,0.1043469012,0.0638217628,0.0463691875,0.0000000000,0.1836530268,0.1133866310,0.1896367520,0.1252492964,0.0480503365,0.0000000000,0.1252477914,0.1216558143,0.0000000000,0.0000000000,0.0588976778,0.0599197038,0.1923317015,0.1647099704,0.0427891985,0.0439165123,0.0779667795,0.0599008203,0.0311155710,0.0307490826,0.3910588324,0.3573698103,0.0803726912,0.0727870464,0.1213023812,0.1195367128,0.1417410672,0.0000000000,0.0000000000,0.0149733182,0.1014909074,0.1110898852,0.1147809103,0.1104202271,0.0000854786,0.0000000000,0.0000000000,0.0000000000,-0.0427114926,0.0747378469,-0.0031971387,0.0378750116,0.0747385174,0.0028353189
20:20:02:03.128,61,0.0002593448,0.1211416125,0.0621192791,0.0000000000,0.0000000000,0.1379352510,0.1019527167,0.0002501078,0.1211165860,0.0701584741,0.0000000000,0.0000000000,0.1384314150,0.1035563499,0.0638149828,0.0473447368,0.0000000000,0.1865625083,0.1140740514,0.1898244023,0.1256569922,0.0483982153,0.0000000000,0.1249911487,0.1213565320,0.0000000000,0.0000000000,0.0589630157,0.0599627830,0.1928426921,0.1650501192,0.0428678915,0.0437644981,0.0780179501,0.0599342696,0.0310093015,0.0306421965,0.3905621171,0.3567872941,0.0802474767,0.0726051554,0.1220536307,0.1202950925,0.1416400224,0.0000000000,0.0000000000,0.0148550784,0.1013894826,0.1111119986,0.1150224358,0.1106734127,0.0000934547,0.0000000000,0.0000000000,0.0000000000,-0.0427400582,0.0740536749,-0.0031698807,0.0378426090,0.0740543306,0.0028068661
20:20:02:04.130,61,0.0002386771,0.1204430610,0.0621950999,0.0000000000,0.0000000000,0.1382017136,0.1017333567,0.0002301762,0.1204185933,0.0701033249,0.0000000000,0.0000000000,0.1387011558,0.1033307984,0.0639950484,0.0513287894,0.0000000000,0.1945239156,0.1145242006,0.1912060231,0.1259392202,0.0488846786,0.0000000000,0.1229141131,0.1186560467,0.0000000000,0.0000000000,0.0591234714,0.0600737557,0.1941556782,0.1655139029,0.0429506712,0.0437250361,0.0778953359,0.0598528981,0.0309086945,0.0305300429,0.3912047148,0.3567954302,0.0801763237,0.0724252909,0.1218693033,0.1201162487,0.1416098922,0.0000000000,0.0000000000,0.0147420755,0.1012043133,0.1110307574,0.1150309592,0.1106620058,0.0000946922,0.0000000000,0.0000000000,0.0000000000,-0.0427078120,0.0736268014,-0.0031491651,0.0378899910,0.0736274198,0.0027941188
20:20:02:05.131,61,0.0002196565,0.1205259711,0.0622895584,0.0000000000,0.0000000000,0.1384987384,0.1014903039,0.0002118330,0.1205019355,0.0700427517,0.0000000000,0.0000000000,0.1390008181,0.1030925512,0.0643261001,0.0540387221,0.0000000000,0.1988455653,0.1149429902,0.1917825639,0.1258135736,0.0493796319,0.0000000000,0.1218033135,0.1174612716,0.0000000000,0.0000000000,0.0593920574,0.0602871180,0.1970499903,0.1661590636,0.0431349538,0.0438398384,0.0776221827,0.0596182384,0.0308068171,0.0304112136,0.3961077929,0.3587750793,0.0799555182,0.0721119493,0.1214791536,0.1197282672,0.1416004598,0.0000000000,0.0000000000,0.0146332644,0.1009647697,0.1108752489,0.1148452014,0.1104639471,0.0000643774,0.0000000000,0.0000000000,0.0000000000,-0.0426707529,0.0736776441,-0.0031486154,0.0379473977,0.0736782625,0.0028002891
20:20:02:06.132,61,0.0002021516,0.1189558357,0.0624013469,0.0000000000,0.0000000000,0.1388088465,0.1009589210,0.0001949516,0.1189326495,0.0699787065,0.0000000000,0.0000000000,0.1393057406,0.1025536358,0.0647492185,0.0525786839,0.0000000000,0.2008889019,0.1147469431,0.1922268122,0.1251332164,0.0495184548,0.0000000000,0.1188466549,0.1138225272,0.0000000000,0.0000000000,0.0595433973,0.0604272261,0.1978386492,0.1666003913,0.0432571284,0.0438346118,0.0773061439,0.0594815016,0.0306384768,0.0302445069,0.3978132308,0.3605246544,0.0801709965,0.0722177997,0.1222228408,0.1205136478,0.1417332590,0.0000000000,0.0000000000,0.0145084960,0.1007121652,0.1105754301,0.1145867109,0.1101299301,0.0000405708,0.0000000000,0.0000000000,0.0000000000,-0.0426347293,0.0727180317,-0.0031048392,0.0380181707,0.0727186278,0.0027688385
20:20:02:07.132,61,0.0001860417,0.1186922118,0.0631295890,0.0000000000,0.0000000000,0.1390770525,0.1009335369,0.0001794155,0.1186732948,0.0692686886,0.0000000000,0.0000000000,0.1395673901,0.1025210023,0.0653313547,0.0523726381,0.0000000000,0.2035155892,0.1140677705,0.1936498433,0.1246271208,0.0496978872,0.0000000000,0.1174068600,0.1118624210,0.0000000000,0.0000000000,0.0597288199,0.0605726540,0.1982613057,0.1668933630,0.0432782657,0.0438157208,0.0768783689,0.0593322329,0.0305108912,0.0301138572,0.4048854113,0.3669529259,0.0806715116,0.0725617036,0.1223456711,0.1206558868,0.1417298168,0.0000000000,0.0000000000,0.0143963797,0.1004561335,0.1102680117,0.1143069491,0.1097811460,0.0000254786,0.0000000000,0.0000000000,0.0000000000,-0.0422026329,0.0725581124,-0.0030666084,0.0384623073,0.0725587085,0.0027949871
20:20:02:08.133,61,0.0001712157,0.1187487692,0.0634506866,0.0000000000,0.0000000000,0.1391258836,0.1004198194,0.0001651175,0.1187316179,0.0689787865,0.0000000000,0.0000000000,0.1396095902,0.1019980237,0.0659395456,0.0520606264,0.0000000000,0.2101667821,0.1134552658,0.1964156181,0.1243273392,0.0499659069,0.0000000000,0.1169036254,0.1108820960,0.0000000000,0.0000000000,0.0599539131,0.0607553869,0.1983366907,0.1670367718,0.0431808904,0.0437615700,0.0763496086,0.0591433346,0.0303982068,0.0299926642,0.4125386477,0.3739910126,0.0814202949,0.0730006248,0.1223045886,0.1206245720,0.1415794343,0.0000000000,0.0000000000,0.0142820543,0.1002791151,0.1100006253,0.1141043082,0.1094885767,0.0000166116,0.0000000000,0.0000000000,0.0000000000,-0.0420259014,0.0725932419,-0.0030552573,0.0386578366,0.0725938380,0.0028105534
