Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:20:08:45.546,61,0.0000000000,0.0000000000,0.2905528545,0.0000000000,0.0283772685,0.1896278560,0.7853810787,0.0000000000,0.0000000000,0.0000000000,0.1683685780,0.0286698844,0.1900412589,0.7866307497,0.0967073888,0.0586235598,0.0000000000,0.3410488665,0.2330706120,0.3948205113,0.2596924603,0.0335012488,0.0000000000,0.0000000000,0.0000000000,0.1509042531,0.1822123975,0.0563372970,0.0537014268,0.4009116888,0.4006038904,0.0569456592,0.0691027567,0.0815454572,0.0492642112,0.0336144492,0.0337272659,0.2361534834,0.1922650635,0.0311343335,0.0297836978,0.0000000000,0.0000000000,0.2790992558,0.1574866921,0.1608401239,0.0227472950,0.0848630369,0.0960779637,0.0819425434,0.0913412943,0.0000100640,0.0000000000,0.0000000000,0.0000000000,0.1028424501,-0.0125760473,-0.0012911400,0.1774748862,-0.0125795193,-0.0022209608
20:20:08:46.547,61,0.0000000000,0.0053514489,0.3006886244,0.0000000000,0.0000000000,0.1874418557,0.7873513103,0.0000000000,0.0054160166,0.0000000000,0.1777997315,0.0000000000,0.1877821237,0.7884434462,0.1011318341,0.0587733574,0.0000000000,0.3426853716,0.2325052172,0.4003503025,0.2586314678,0.0336818546,0.0000000000,0.0000000000,0.0000000000,0.1527788937,0.1837277263,0.0566044971,0.0538682826,0.4052792192,0.4040082693,0.0567064658,0.0689145401,0.0818175524,0.0494709201,0.0335164927,0.0336029492,0.2411358058,0.1959453821,0.0315319598,0.0300770942,0.0000000000,0.0000000000,0.2798381150,0.1645231098,0.1676022559,0.0226590559,0.0840662792,0.0938683674,0.0824700445,0.0916875079,0.0000158003,0.0000000000,0.0000000000,0.0000000000,0.1086110696,0.0033280666,0.0003607560,0.1836792380,0.0033249457,0.0006072974
20:20:08:47.548,61,0.0000000000,0.0000000000,0.3081013262,0.0000000000,0.0139456755,0.1855154485,0.7879736423,0.0000000000,0.0000000000,0.0000000000,0.1861009002,0.0140971523,0.1857928336,0.7890027761,0.1027633473,0.0591361523,0.0000000000,0.3417726159,0.2083202899,0.4030173719,0.2468427718,0.0338468999,0.0000000000,0.0000000000,0.0000000000,0.1535751969,0.1841889471,0.0567414947,0.0538865961,0.4070973098,0.4039772153,0.0560848899,0.0683654398,0.0817605183,0.0496270396,0.0333348103,0.0334066637,0.2523748577,0.2035191655,0.0321294516,0.0305319540,0.0000000000,0.0000000000,0.2882526815,0.1752432585,0.1780037135,0.0224788915,0.0828055963,0.0909791663,0.0828690976,0.0918436274,0.0000217994,0.0000000000,0.0000000000,0.0000000000,0.1136804298,-0.0061910045,-0.0007022900,0.1882048845,-0.0061943317,-0.0011589476
20:20:08:48.549,61,0.0000000000,0.0000000000,0.3307567239,0.0000000000,0.0317350030,0.1844385266,0.7873832583,0.0000000000,0.0000000000,0.0000000000,0.2101413161,0.0321194604,0.1846886128,0.7883195877,0.1034322083,0.0597958937,0.0000000000,0.3365309536,0.2015524358,0.4038817286,0.2437078655,0.0339265987,0.0000000000,0.0000000000,0.0000000000,0.1535139531,0.1810571998,0.0567290597,0.0537870601,0.3966286480,0.3834123909,0.0552546903,0.0677180290,0.0817134678,0.0498224907,0.0331746861,0.0332455672,0.2559501529,0.2060972452,0.0327686816,0.0310182348,0.0000000000,0.0000000000,0.2903999686,0.1784035712,0.1810397953,0.0223622806,0.0811839849,0.0882668272,0.0832789168,0.0920117274,0.0000360365,0.0000000000,0.0000000000,0.0000000000,0.1283553541,-0.0141310086,-0.0018089329,0.2020281553,-0.0141344965,-0.0028363622
20:20:08:49.550,61,0.0000000000,0.0000000000,0.3135115802,0.0000000000,0.0126443459,0.1836985350,0.7858024836,0.0000000000,0.0000000000,0.0000000000,0.1917602420,0.0127840210,0.1839308292,0.7866373658,0.1037586778,0.0611673146,0.0000000000,0.3348125219,0.1980239600,0.4043104947,0.2421808690,0.0339107253,0.0000000000,0.0000000000,0.0000000000,0.1537006795,0.1800769567,0.0566960275,0.0536855161,0.3937663436,0.3779796362,0.0543641411,0.0670345500,0.0817459151,0.0501189083,0.0330080837,0.0330735594,0.2577213943,0.2075518519,0.0337733254,0.0316192135,0.0000000000,0.0000000000,0.2874439061,0.1754934043,0.1779213697,0.0222261399,0.0802401304,0.0868567228,0.0839040205,0.0923655257,0.0000711030,0.0000000000,0.0000000000,0.0000000000,0.1171378493,-0.0056165708,-0.0006564162,0.1915104091,-0.0056198807,-0.0010697098
20:20:08:50.550,61,0.0000000000,0.0000000000,0.3142412007,0.0000000000,0.0030173641,0.1827023029,0.7821320295,0.0000000000,0.0000000000,0.0000000000,0.1926351339,0.0030452674,0.1829155982,0.7828513384,0.1037808284,0.0638952404,0.0000000000,0.3336260319,0.1960907429,0.4030248225,0.2409941703,0.0339411646,0.0000000000,0.0000000000,0.0000000000,0.1535540074,0.1777510941,0.0567735620,0.0537317693,0.3922010064,0.3750928938,0.0535918660,0.0664234534,0.0816892833,0.0503526740,0.0328279287,0.0329028182,0.2587339878,0.2085362524,0.0346357226,0.0322195850,0.0000000000,0.0000000000,0.2859047949,0.1745965630,0.1768791229,0.0220449902,0.0795784220,0.0859509483,0.0846669003,0.0927883312,0.0001370788,0.0000000000,0.0000000000,0.0000000000,0.1176740080,-0.0013380015,-0.0001570850,0.1919588596,-0.0013412079,-0.0002558787
20:20:08:51.552,61,0.0000000000,0.0042364076,0.2867250144,0.0000000000,0.0000000000,0.1803603470,0.7762246728,0.0000000000,0.0042856368,0.0000000000,0.1643705070,0.0000000000,0.1805672199,0.7768421173,0.1037399396,0.0683086589,0.0000000000,0.3346547186,0.1968650669,0.4027477503,0.2404885590,0.0340283960,0.0000000000,0.0000000000,0.0000000000,0.1560836583,0.1773358136,0.0569736138,0.0539447218,0.3949401677,0.3783267140,0.0530777574,0.0657378435,0.0822709277,0.0509255975,0.0326444022,0.0327231511,0.2477144003,0.2053673416,0.0356224775,0.0328399166,0.0000000000,0.0000000000,0.2830399275,0.1725076139,0.1746113151,0.0218409486,0.0790813640,0.0853557140,0.0859454125,0.0932970345,0.0001556156,0.0000000000,0.0000000000,0.0000000000,0.1004079059,0.0026311993,0.0002637501,0.1751497686,0.0026280826,0.0004579592
20:20:08:52.553,61,0.0000000000,0.0046946881,0.2603026032,0.0000000000,0.0000000000,0.1792637110,0.7660422921,0.0000000000,0.0047430941,0.0000000000,0.1370889544,0.0000000000,0.1794687510,0.7665560246,0.1034513861,0.0701545253,0.0000000000,0.3350508809,0.1968854666,0.4026553035,0.2415773422,0.0343074724,0.0000000000,0.0000000000,0.0000000000,0.1563193649,0.1756950915,0.0572331771,0.0542505309,0.3951166570,0.3784371614,0.0524215773,0.0650040433,0.0827780887,0.0515845232,0.0324913971,0.0325881690,0.2444271147,0.2038169801,0.0377466641,0.0337042399,0.0000000000,0.0000000000,0.2782157362,0.1623970270,0.1640786678,0.0216833428,0.0789131224,0.0851760507,0.0884425044,0.0940894336,0.0001824115,0.0000000000,0.0000000000,0.0000000000,0.0837425143,0.0029075809,0.0002432044,0.1590091586,0.0029044629,0.0004598938
20:20:08:53.554,61,0.0000000000,0.0000000000,0.2611571252,0.0000000000,0.0146669364,0.1794144958,0.7625877261,0.0000000000,0.0000000000,0.0000000000,0.1384963989,0.0147948423,0.1796128899,0.7630584836,0.1033507586,0.0712030008,0.0000000000,0.3435369134,0.1976508349,0.4029793739,0.2417398244,0.0343174040,0.0000000000,0.0000000000,0.0000000000,0.1597211063,0.1767722964,0.0577296615,0.0548129156,0.4055006206,0.3923142254,0.0519996397,0.0643480048,0.0836960301,0.0525756367,0.0322790965,0.0324038826,0.2387869209,0.2001487613,0.0388275161,0.0343773440,0.0000000000,0.0000000000,0.2766181231,0.1547056884,0.1561927050,0.0214762315,0.0790565759,0.0853065252,0.0895597413,0.0945774391,0.0001810613,0.0000000000,0.0000000000,0.0000000000,0.0846008733,-0.0064786393,-0.0005474526,0.1595285386,-0.0064819655,-0.0010296922
20:20:08:54.556,61,0.0000000000,0.0000000000,0.2145955265,0.0000000000,0.0142460391,0.1795541346,0.7533169985,0.0000000000,0.0000000000,0.0000000000,0.0908159092,0.0143395970,0.1797512621,0.7537337542,0.1033640802,0.0713540614,0.0000000000,0.3543579578,0.2013650090,0.3997618556,0.2357381880,0.0347430967,0.0000000000,0.0000000000,0.0000000000,0.1609260887,0.1773126423,0.0583691448,0.0559849292,0.4188655317,0.4054976702,0.0517572574,0.0637293980,0.0842757598,0.0532482564,0.0319068022,0.0320738889,0.2369531989,0.1990278959,0.0397251844,0.0350014754,0.0000000000,0.0000000000,0.2810083926,0.1524222344,0.1538060158,0.0211052559,0.0803955048,0.0870976374,0.0904026181,0.0949340165,0.0001188839,0.0000000000,0.0000000000,0.0000000000,0.0554751903,-0.0062664696,-0.0003474599,0.1310864091,-0.0062698000,-0.0008195443
20:20:08:55.556,61,0.0000000000,0.0000000000,0.2183490545,0.0000000000,0.0137752732,0.1796819717,0.7461659908,0.0000000000,0.0000000000,0.0000000000,0.0946953222,0.0138678681,0.1798771471,0.7465421557,0.1035225391,0.0722706988,0.0000000000,0.3599456847,0.2025726140,0.3963489830,0.2249474078,0.0353366807,0.0000000000,0.0000000000,0.0000000000,0.1619008034,0.1778304577,0.0590286180,0.0568325929,0.4293737710,0.4103653729,0.0515617877,0.0631967410,0.0844313577,0.0535991639,0.0314931050,0.0316966735,0.2377086878,0.1988735050,0.0403458476,0.0354220457,0.0000000000,0.0000000000,0.2985962629,0.1628601551,0.1640141606,0.0207188427,0.0810170546,0.0878523514,0.0907541588,0.0948751122,0.0000982623,0.0000000000,0.0000000000,0.0000000000,0.0578450151,-0.0060611353,-0.0003504153,0.1333794147,-0.0060644625,-0.0008064879
20:20:08:56.557,61,0.0000000000,0.0010706797,0.2540152371,0.0000000000,0.0000000000,0.1794212610,0.7438287139,0.0000000000,0.0010853490,0.0000000000,0.1314718425,0.0000000000,0.1796108782,0.7441812754,0.1039358154,0.0727886260,0.0000000000,0.3626923859,0.2029176056,0.3943924308,0.2113507390,0.0357394852,0.0000000000,0.0000000000,0.0000000000,0.1626692861,0.1781293750,0.0600861832,0.0580434613,0.4369885325,0.4134150147,0.0513432249,0.0628008470,0.0843065977,0.0537684895,0.0310401134,0.0312967785,0.2422805727,0.2012418211,0.0408603251,0.0357883833,0.0000000000,0.0000000000,0.3181859255,0.1941256225,0.1950636059,0.0203338414,0.0815681964,0.0884441733,0.0908208862,0.0945691764,0.0000683814,0.0000000000,0.0000000000,0.0000000000,0.0803115666,0.0006651459,0.0000533615,0.1551690549,0.0006619946,0.0001023094
20:20:08:57.559,61,0.0000000000,0.0124121867,0.2780640423,0.0000000000,0.0000000000,0.1792064756,0.7438693643,0.0000000000,0.0125408499,0.0000000000,0.1563841850,0.0000000000,0.1793899834,0.7441710830,0.1050549373,0.0734321773,0.0000000000,0.3718947172,0.2031760067,0.3931173682,0.2065974325,0.0362304635,0.0000000000,0.0000000000,0.0000000000,0.1628818512,0.1778629720,0.0635744184,0.0613388531,0.4402814507,0.4147170484,0.0511824191,0.0629048124,0.0839886516,0.0537575670,0.0306382068,0.0309665203,0.2473920882,0.2048815340,0.0411580354,0.0359689370,0.0000000000,0.0000000000,0.3252309561,0.2048804611,0.2056878656,0.0200558249,0.0821365193,0.0890215486,0.0906645730,0.0940484926,0.0000329387,0.0000000000,0.0000000000,0.0000000000,0.0955268517,0.0076958579,0.0007340579,0.1698547155,0.0076928819,0.0013004233
20:20:08:58.560,61,0.0000000000,0.0225435514,0.2663622200,0.0000000000,0.0000000000,0.1790423244,0.7466834188,0.0000000000,0.0227616318,0.0000000000,0.1439554542,0.0000000000,0.1792217642,0.7469300628,0.1099876612,0.0784609392,0.0000000000,0.3811123371,0.2064721286,0.3923572898,0.2054308206,0.0371829942,0.0000000000,0.0000000000,0.0000000000,0.1630839705,0.1774864346,0.0684556812,0.0660626888,0.4425490797,0.4153735936,0.0513251759,0.0645023733,0.0839717761,0.0538533777,0.0304104462,0.0308256112,0.2496357411,0.2064405680,0.0413346216,0.0360498577,0.0000000000,0.0000000000,0.3288126290,0.2099808455,0.2107332200,0.0199207999,0.0842161104,0.0917482972,0.0906454027,0.0936963111,0.0000241671,0.0000000000,0.0000000000,0.0000000000,0.0879288539,0.0139582185,0.0012258284,0.1626958698,0.0139553770,0.0022606216
20:20:08:59.561,61,0.0000000000,0.0298012197,0.2652938962,0.0000000000,0.0000000000,0.1786257476,0.7482724786,0.0000000000,0.0300867744,0.0000000000,0.1426087320,0.0000000000,0.1788018495,0.7484998703,0.1117115915,0.0852471367,0.0000000000,0.3899905682,0.2084523886,0.3918656707,0.2092655897,0.0391853452,0.0000000000,0.0000000000,0.0000000000,0.1629465073,0.1766346395,0.0709734559,0.0685737357,0.4436227977,0.4150381982,0.0514788367,0.0653724372,0.0839804858,0.0539392754,0.0301987734,0.0306826979,0.2507638335,0.2071880102,0.0414553434,0.0360548683,0.0000000000,0.0000000000,0.3303248882,0.2118669897,0.2126560956,0.0198343396,0.0851524323,0.0928404182,0.0904807150,0.0931952745,0.0000211987,0.0000000000,0.0000000000,0.0000000000,0.0870999768,0.0184489079,0.0016050494,0.1620317400,0.0184461717,0.0029761330
20:20:09:00.561,61,0.0000000000,0.0240859929,0.2807618976,0.0000000000,0.0000000000,0.1784979701,0.7491602302,0.0000000000,0.0243342221,0.0000000000,0.1588194370,0.0000000000,0.1786717474,0.7493767738,0.1126143783,0.0881924927,0.0000000000,0.3934954703,0.2091854513,0.3901366591,0.2098662555,0.0401327573,0.0000000000,0.0000000000,0.0000000000,0.1628100723,0.1755868047,0.0723874867,0.0699742660,0.4440260530,0.4129979908,0.0515691526,0.0660183877,0.0837234482,0.0538534969,0.0299257357,0.0304628760,0.2516296804,0.2078917623,0.0414817519,0.0359980166,0.0000000000,0.0000000000,0.3310037851,0.2126620412,0.2134601027,0.0197243765,0.0856414735,0.0933804736,0.0901153982,0.0925217047,0.0000078661,0.0000000000,0.0000000000,0.0000000000,0.0970065370,0.0149351545,0.0014466429,0.1714889407,0.0149323409,0.0025483829
20:20:09:01.563,61,0.0000000000,0.0060436022,0.2982432842,0.0000000000,0.0000000000,0.1785784811,0.7500904202,0.0000000000,0.0061142482,0.0000000000,0.1773700267,0.0000000000,0.1787494421,0.7502905726,0.1133325174,0.0892239586,0.0000000000,0.3956739604,0.2104853839,0.3897243440,0.2104090154,0.0408433154,0.0000000000,0.0000000000,0.0000000000,0.1634773910,0.1755601615,0.0731878579,0.0707931668,0.4442611635,0.4122988880,0.0516453236,0.0665901899,0.0833697319,0.0536636151,0.0296183620,0.0302126408,0.2522391975,0.2085131258,0.0414125919,0.0358666182,0.0000000000,0.0000000000,0.3316288292,0.2131789476,0.2139779925,0.0196432080,0.0858323500,0.0935400426,0.0896581262,0.0916724727,0.0000120850,0.0000000000,0.0000000000,0.0000000000,0.1083484292,0.0037570128,0.0004062724,0.1821852028,0.0037539545,0.0006801410
20:20:09:02.564,61,0.0000000000,0.0063626086,0.3098651469,0.0000000000,0.0000000000,0.1788630933,0.7502468824,0.0000000000,0.0064399783,0.0000000000,0.1893767416,0.0000000000,0.1790318191,0.7504373193,0.1138707548,0.0897078589,0.0000000000,0.3967604041,0.2111513615,0.3892638385,0.2104536444,0.0413405113,0.0000000000,0.0000000000,0.0000000000,0.1644445807,0.1756585389,0.0737031549,0.0713355988,0.4444622993,0.4118015170,0.0517020226,0.0670176521,0.0829872936,0.0534700789,0.0293077715,0.0299532060,0.2529062331,0.2092259973,0.0413991585,0.0358019583,0.0000000000,0.0000000000,0.3321383297,0.2133715898,0.2141652405,0.0195360668,0.0859681442,0.0936597064,0.0893294737,0.0910811648,0.0000201523,0.0000000000,0.0000000000,0.0000000000,0.1156827956,0.0039604297,0.0004571348,0.1892843843,0.0039573791,0.0007446088
20:20:09:03.564,61,0.0000000000,0.0000000000,0.3238012195,0.0000000000,0.0199271794,0.1801274419,0.7496735454,0.0000000000,0.0000000000,0.0000000000,0.2042630166,0.0201578569,0.1803040355,0.7498508096,0.1141320020,0.0901287422,0.0000000000,0.3974319994,0.2113549411,0.3848019838,0.2076447755,0.0417906046,0.0000000000,0.0000000000,0.0000000000,0.1650937647,0.1756709814,0.0740502700,0.0717334896,0.4447874427,0.4115897715,0.0517689437,0.0672267824,0.0825717971,0.0532523878,0.0289662331,0.0296469554,0.2533292174,0.2097241133,0.0413536094,0.0357177481,0.0000000000,0.0000000000,0.3319930434,0.2091418952,0.2099029422,0.0193359833,0.0859622210,0.0936267748,0.0889330655,0.0904630795,0.0000634166,0.0000000000,0.0000000000,0.0000000000,0.1247723475,-0.0088644391,-0.0011031976,0.1977913529,-0.0088677723,-0.0017425987
20:20:09:04.565,61,0.0000000000,0.0000000000,0.3190703690,0.0000000000,0.0141869802,0.1808430552,0.7470278144,0.0000000000,0.0000000000,0.0000000000,0.1992769688,0.0143463202,0.1810215265,0.7471844554,0.1140957251,0.0903151408,0.0000000000,0.3963472545,0.2064147443,0.3760406375,0.1938751489,0.0419985130,0.0000000000,0.0000000000,0.0000000000,0.1650290191,0.1743706912,0.0743241534,0.0720554888,0.4448696375,0.4112314880,0.0516957380,0.0671088845,0.0821160972,0.0530792847,0.0286238752,0.0293334462,0.2538828254,0.2103628367,0.0414372832,0.0357500277,0.0000000000,0.0000000000,0.3317260742,0.2075370401,0.2082725167,0.0190882627,0.0859714001,0.0935863778,0.0885982215,0.0899268016,0.0000732328,0.0000000000,0.0000000000,0.0000000000,0.1217289791,-0.0063064299,-0.0007657908,0.1949052513,-0.0063097076,-0.0012220392
20:20:09:05.566,61,0.0000000000,0.0000000000,0.3101840317,0.0000000000,0.0129295588,0.1819436252,0.7464261651,0.0000000000,0.0000000000,0.0000000000,0.1899320930,0.0130692255,0.1821262091,0.7465773821,0.1140817329,0.0907303765,0.0000000000,0.3961057365,0.2048739046,0.3731761277,0.1902194172,0.0423670635,0.0000000000,0.0000000000,0.0000000000,0.1647558808,0.1735996902,0.0747157335,0.0724835768,0.4448254406,0.4107711911,0.0516622327,0.0671565905,0.0817884281,0.0529859327,0.0283531025,0.0290846042,0.2542462051,0.2107675970,0.0415267982,0.0357642211,0.0000000000,0.0000000000,0.3296163082,0.2026214898,0.2034367174,0.0188906249,0.0861594528,0.0936916098,0.0883381292,0.0894540995,0.0000722033,0.0000000000,0.0000000000,0.0000000000,0.1160210297,-0.0057411222,-0.0006646047,0.1894775778,-0.0057443934,-0.0010819443
20:20:09:06.568,61,0.0000000000,0.0000000000,0.3048264384,0.0000000000,0.0060309656,0.1837656945,0.7456917167,0.0000000000,0.0000000000,0.0000000000,0.1842151582,0.0060909372,0.1839531958,0.7458415031,0.1142180115,0.0909965187,0.0000000000,0.3961121440,0.2043281794,0.3713578284,0.1885789484,0.0428837240,0.0000000000,0.0000000000,0.0000000000,0.1606616229,0.1697933972,0.0753205270,0.0731233880,0.4450292587,0.4106124043,0.0517876334,0.0674873516,0.0815194175,0.0528615527,0.0281850807,0.0289402436,0.2558589578,0.2120662481,0.0415500961,0.0357074179,0.0000000000,0.0000000000,0.3289133310,0.2011220157,0.2019599378,0.0187599156,0.0867961198,0.0941640139,0.0882603005,0.0891561061,0.0000648606,0.0000000000,0.0000000000,0.0000000000,0.1125302389,-0.0026745892,-0.0003003381,0.1862072051,-0.0026777950,-0.0004957494
20:20:09:07.569,61,0.0000000000,0.0006788021,0.2974696755,0.0000000000,0.0000000000,0.1849737465,0.7453453541,0.0000000000,0.0006912769,0.0000000000,0.1763762385,0.0000000000,0.1851667315,0.7454982996,0.1143693700,0.0931843147,0.0000000000,0.3962968886,0.2039688379,0.3688098192,0.1875480264,0.0434288941,0.0000000000,0.0000000000,0.0000000000,0.1592956185,0.1682950854,0.0759450272,0.0737655237,0.4467330873,0.4107652903,0.0519411154,0.0678093061,0.0812292621,0.0527177788,0.0280298349,0.0287907813,0.2582937777,0.2138318717,0.0415778123,0.0356530659,0.0000000000,0.0000000000,0.3286414146,0.2004092485,0.2012717128,0.0186048448,0.0874014348,0.0946756527,0.0881897360,0.0888753459,0.0000208453,0.0000000000,0.0000000000,0.0000000000,0.1077421159,0.0004247400,0.0000456739,0.1817138642,0.0004215982,0.0000761893
20:20:09:08.569,61,0.0000000000,0.0059840796,0.2939420640,0.0000000000,0.0000000000,0.1858749837,0.7450778484,0.0000000000,0.0060531092,0.0000000000,0.1725365222,0.0000000000,0.1860704422,0.7452356815,0.1145453081,0.0949662477,0.0000000000,0.3974571526,0.2042533606,0.3678933084,0.1873847544,0.0439312644,0.0000000000,0.0000000000,0.0000000000,0.1588951647,0.1676592380,0.0765205622,0.0743468180,0.4497086108,0.4112362266,0.0521342941,0.0681583732,0.0810174644,0.0526043102,0.0278707948,0.0286321938,0.2594135106,0.2147527188,0.0416094698,0.0356142037,0.0000000000,0.0000000000,0.3285364509,0.2001862526,0.2010702193,0.0184595231,0.0880255923,0.0952418521,0.0882322639,0.0887261629,0.0000168365,0.0000000000,0.0000000000,0.0000000000,0.1053958312,0.0037182665,0.0003911665,0.1795577854,0.0037151969,0.0006635166
20:20:09:09.570,61,0.0000000000,0.0080519440,0.2909259200,0.0000000000,0.0000000000,0.1867306232,0.7435727715,0.0000000000,0.0081420531,0.0000000000,0.1692735702,0.0000000000,0.1869400293,0.7437567711,0.1142827868,0.0975318179,0.0000000000,0.3977360725,0.2041182071,0.3654169142,0.1870962530,0.0442366973,0.0000000000,0.0000000000,0.0000000000,0.1582486331,0.1651093215,0.0768917948,0.0747446120,0.4506194592,0.4111764431,0.0522032194,0.0681971684,0.0807513148,0.0524836406,0.0276802648,0.0284311939,0.2602067292,0.2154800296,0.0416915528,0.0356442630,0.0000000000,0.0000000000,0.3282465339,0.1998691708,0.2007741779,0.0182528142,0.0884954110,0.0957129151,0.0882884786,0.0886447430,0.0000340357,0.0000000000,0.0000000000,0.0000000000,0.1034020633,0.0050004059,0.0005161357,0.1777143627,0.0049973596,0.0008834425
20:20:09:10.571,61,0.0000000000,0.0011075719,0.2984801829,0.0000000000,0.0000000000,0.1876677722,0.7370551825,0.0000000000,0.0011247437,0.0000000000,0.1773458421,0.0000000000,0.1878895164,0.7372485995,0.1120282933,0.0983757004,0.0000000000,0.3956311047,0.1990819722,0.3604193926,0.1855720133,0.0443032347,0.0000000000,0.0000000000,0.0000000000,0.1573700607,0.1619172543,0.0768603832,0.0747555494,0.4490177929,0.4090647399,0.0520233028,0.0672418550,0.0804762095,0.0524552241,0.0273821224,0.0281264763,0.2604180574,0.2156893462,0.0419661403,0.0358552337,0.0000000000,0.0000000000,0.3279579282,0.1994501948,0.2003570497,0.0179583877,0.0886486843,0.0958659500,0.0882513076,0.0884924307,0.0000489199,0.0000000000,0.0000000000,0.0000000000,0.1083343849,0.0006911185,0.0000747255,0.1823311746,0.0006879815,0.0001247466
20:20:09:11.573,61,0.0000000000,0.0063520451,0.2974605262,0.0000000000,0.0000000000,0.1879246086,0.7332879305,0.0000000000,0.0064259870,0.0000000000,0.1761939675,0.0000000000,0.1881514043,0.7334973216,0.1109737903,0.0988198891,0.0000000000,0.3953623176,0.1973641515,0.3549596071,0.1847291738,0.0445763208,0.0000000000,0.0000000000,0.0000000000,0.1519923955,0.1571238637,0.0768736377,0.0748111531,0.4482251406,0.4079917073,0.0518020093,0.0665610731,0.0802313685,0.0524606667,0.0270639528,0.0277975015,0.2606918216,0.2159274518,0.0423126966,0.0360936411,0.0000000000,0.0000000000,0.3275551200,0.1994439214,0.2003551126,0.0176559296,0.0887704268,0.0959200189,0.0882037804,0.0882987157,0.0000903714,0.0000000000,0.0000000000,0.0000000000,0.1076299399,0.0039482596,0.0004241331,0.1817068905,0.0039451951,0.0007129345
20:20:09:12.574,61,0.0000000000,0.0067153089,0.2929117978,0.0000000000,0.0000000000,0.1885559559,0.7316195965,0.0000000000,0.0067918380,0.0000000000,0.1714717895,0.0000000000,0.1887870133,0.7318345308,0.1105128676,0.0987323597,0.0000000000,0.3993947208,0.2119576186,0.3537265658,0.2056227922,0.0451069362,0.0000000000,0.0000000000,0.0000000000,0.1500840038,0.1552391052,0.0771240368,0.0751273334,0.4450822473,0.4058944583,0.0518580265,0.0672048926,0.0799911618,0.0522728190,0.0269046668,0.0276510753,0.2608730197,0.2161382586,0.0422539040,0.0360032506,0.0000000000,0.0000000000,0.3246522844,0.1964271814,0.1973591000,0.0175679978,0.0891589150,0.0963545665,0.0883172750,0.0882966369,0.0000903747,0.0000000000,0.0000000000,0.0000000000,0.1047452688,0.0041717631,0.0004361763,0.1789281368,0.0041687032,0.0007419287
20:20:09:13.575,61,0.0000000000,0.0073338230,0.2806398273,0.0000000000,0.0000000000,0.1908711046,0.7304916978,0.0000000000,0.0074129952,0.0000000000,0.1586239040,0.0000000000,0.1911164522,0.7307116985,0.1106366441,0.0988304988,0.0000000000,0.4017721713,0.2158280611,0.3530477285,0.2088292837,0.0461703427,0.0000000000,0.0000000000,0.0000000000,0.1489245743,0.1541884989,0.0776561871,0.0757101178,0.4447194040,0.4055769145,0.0521054529,0.0685246438,0.0797449499,0.0520368889,0.0268523525,0.0276083425,0.2637661695,0.2180151790,0.0421506725,0.0358570330,0.0000000000,0.0000000000,0.3240077198,0.1956359893,0.1965851635,0.0174787007,0.0904835761,0.0976734906,0.0885685757,0.0884106085,0.0000706143,0.0000000000,0.0000000000,0.0000000000,0.0968968570,0.0045496831,0.0004401635,0.1714313924,0.0045466246,0.0007756272
20:20:09:14.575,61,0.0000000000,0.0056175296,0.2156139761,0.0000000000,0.0000000000,0.1919225007,0.7300786972,0.0000000000,0.0056628957,0.0000000000,0.0912683755,0.0000000000,0.1921794415,0.7303047776,0.1109066382,0.1013937294,0.0000000000,0.4029836953,0.2174261808,0.3546969891,0.2107954174,0.0480254106,0.0000000000,0.0000000000,0.0000000000,0.1485537887,0.1539734751,0.0781081766,0.0761806220,0.4446283877,0.4052287340,0.0522753522,0.0690877959,0.0796723738,0.0519859567,0.0268696379,0.0276255142,0.2647943795,0.2187143415,0.0421852171,0.0358078331,0.0000000000,0.0000000000,0.3229999840,0.1885205358,0.1895908415,0.0174327362,0.0911748409,0.0984236374,0.0887694135,0.0884946808,0.0000591662,0.0000000000,0.0000000000,0.0000000000,0.0557523482,0.0034646499,0.0001930631,0.1317103058,0.0034615351,0.0004546046
